geo_unit,X,Y
E02000404,531701.0313,190820.1294
E02000919,538437.9745,186655.9415
E02000581,524033.0496,180815.7609
E02000922,539558.7394,186013.8158
E02001846,410084.2704,292798.8568
E02000730,540879.2286,184049.2436
E02006081,338111.5753,123662.2346
E02003540,466674.2338,100010.7141
E02004692,460211.3282,149863.3104
E02000723,542423.4182,184674.3527
E02006689,385678.1496,155560.4634
E02000342,544698.6318,173715.0096
E02006378,527889.757,158303.1821
E02005007,597125.081,140005.4937
E02000696,527519.2069,170171.114
E02000914,537768.7513,187980.107
E02000214,534578.885,166355.7824
E02000568,530548.9013,184699.9194
E02006921,534544.3402,186941.6158
E02003168,288319.1497,59398.1076
E02004781,434060.1978,113661.9186
E02000024,524378.9478,196570.6386
E02000717,542291.7705,185416.4569
E02000967,527772.8713,182091.6273
E02001909,408356.4266,284224.5734
E02004171,299138.9551,104135.8228
E02006821,468041.8075,105619.3552
E02003147,245354.4533,54738.3373
E02000255,516284.5649,181429.9683
E02003146,249138.4943,55285.0791
E02005156,564371.9906,149533.2906
E02003593,443307.7157,86995.5197
E02003562,444121.7239,113832.5064
E02000955,527771.4969,171689.1197
E02005023,615896.4481,158490.4261
E02000221,531561.658,164217.105
E02006101,308381.1673,127693.1591
E02000262,520243.8197,180339.3291
E02003337,573831.2645,166258.9032
E02001926,405408.759,282004.8574
E02000421,533947.1057,189168.6807
E02000928,523560.5521,175713.9384
W02000319,314393.5806,208493.9044
E02004822,432901.7982,130946.1945
E02003456,476762.654,165549.235
E02001908,409310.7743,284221.2376
E02000267,515462.3858,179950.9699
E02007076,437337.2102,147820.338
E02000145,547570.1757,168329.9606
E02003570,442602.5503,112628.233
E02004827,442004.9826,120649.5957
E02004257,386995.242,123139.8583
E02000068,550924.2593,178450.551
E02000419,531458.6026,189143.9037
E02003364,485041.4165,162630.8974
E02004841,454878.497,111009.1354
E02000447,514231.3435,189628.7979
E02003573,446760.7846,112505.7319
E02000555,529661.3435,187168.8269
E02003087,336681.1453,159573.8959
E02006552,502866.0899,101999.3183
E02000463,512769.739,185831.8319
E02006412,510851.9435,169385.2832
W02000322,321651.4895,201195.6945
E02000770,545127.0514,187969.3397
E02003555,438446.7709,114954.8386
E02001871,414479.3692,288864.7159
E02000029,527077.1927,195408.1354
E02000640,529412.3888,173553.1103
E02000979,529582.7584,179143.6676
E02005008,588411.5217,133713.6152
E02003351,577168.5121,162791.5476
E02000887,537326.0127,181083.3154
E02001924,411238.7698,282125.7516
E02005076,575680.798,154593.1208
E02006417,491175.4174,162967.0247
E02004717,444284.6667,118546.011
E02000131,534242.8451,170326.0082
E02006669,408423.0107,131104.5097
E02006830,468569.4856,111807.0347
E02000108,516231.8149,185553.0843
E02007077,438931.1782,145821.9811
E02000535,511995.3314,177003.5876
E02005085,574168.484,144722.3581
E02006371,516508.9353,148924.3084
E02000374,522184.1952,180403.928
E02006687,385722.1164,156900.5936
E02006536,518073.6158,105495.5084
E02000918,539534.8143,187039.8833
E02000097,520561.0557,187741.0048
E02003330,574494.9812,167125.588
E02007083,529352.6472,177496.1749
E02001852,409638.9752,291975.1296
E02000241,513559.4811,184458.4389
E02001907,415233.135,284301.2004
E02000103,522542.8318,186398.1655
E02000617,517763.2347,163824.3093
E02004804,484927.0687,157018.2053
E02004368,579641.8395,112491.0947
E02000083,551791.0308,174804.6092
E02003110,366831.2545,177203.2739
E02000466,550509.1519,191877.6601
E02004769,471294.7312,108514.994
E02004356,561868.2601,103459.5351
E02005160,559236.6953,146465.6397
E02000048,523832.0528,190770.3744
E02000008,548120.3572,185920.4459
E02000559,531695.9668,186197.3678
E02006577,525602.5854,137367.4224
E02006579,528919.834,137185.6158
E02006077,348366.6872,128693.5055
E02006398,504319.9259,166586.8427
E02004801,429315.3494,92335.0797
E02003184,409538.8559,92962.0456
E02006461,501790.185,158781.0743
E02006115,307193.8026,142776.9282
E02000898,538176.1047,193094.7345
E02003961,203330.3362,53226.2643
E02000911,536525.0653,188788.2932
E02000321,544347.0924,178376.8781
E02003011,365908.4666,153688.5498
E02004380,535218.8511,116834.324
E02000252,520737.1454,181804.3427
E02006098,333546.8305,107162.7123
E02001830,411773.2414,297155.1729
E02003916,180805.4118,32355.5873
E02005171,556704.7432,139286.7792
E02003382,451720.18,167583.1497
E02001913,403476.7283,283662.004
E02004780,434617.7633,114054.2573
E02000939,528121.1418,174307.0788
E02004724,448033.8368,110322.5158
E02000478,554635.9969,188237.9867
E02000431,528943.1204,187694.8172
E02006102,323327.9925,126581.0408
E02000826,532972.598,177076.2285
E02000398,534532.4675,191195.6023
E02000827,532291.1435,177025.157
E02000676,536193.571,172979.2677
E02000063,524090.1817,186643.8212
E02005094,550901.9992,157981.3412
E02004408,552516.3848,129753.888
E02006619,527864.5394,117099.2281
E02000805,517132.5042,170347.6993
E02005055,562850.089,173941.6473
E02000393,524254.7306,176758.6101
E02004249,402793.5917,101034.058
E02004722,449537.0358,113299.2909
E02005073,575328.0167,155319.048
E02004387,544022.6985,101234.5967
E02000909,538370.0992,188972.9963
E02000768,540895.554,188350.8169
E02000902,537836.9982,191459.6971
E02005003,599565.8283,140711.7686
E02000245,512314.0209,183040.9034
E02004375,580468.6245,109996.1262
E02000838,534351.6553,173963.1439
E02000128,543784.6044,171332.5317
E02003191,414731.5521,91801.0248
E02000047,520344.6444,190837.6755
E02006351,502143.7044,151596.214
E02003018,355104.682,177127.0079
E02006455,488608.9107,133020.543
E02000235,532826.8218,159686.0467
W02000100,278688.0408,301820.1174
E02006666,415398.2326,132014.0569
E02000239,515920.4984,185022.0864
E02006991,543921.9925,179179.5873
E02003209,399533.8906,90791.556
E02004739,455563.8948,103420.4397
E02004779,414550.6274,114777.5506
E02000051,524884.9255,189992.1075
E02005019,620498.1541,161441.2092
E02005070,574187.7926,156657.1048
E02000507,508064.8114,184081.04
E02000716,541823.2977,185554.6904
E02000852,526740.8622,164610.1833
E02003038,363937.4468,173891.6249
E02003595,458026.2639,83015.5329
E02003913,177752.718,38746.2617
E02006897,405595.5662,286362.3535
E02003381,465498.6716,167268.2482
E02006845,337064.7707,162440.3106
E02000660,537089.8627,176055.8323
E02003128,247453.7788,58843.6968
E02006598,519528.1571,119933.1465
E02000332,543749.5701,177099.0093
E02000737,542799.3063,183095.1143
E02000752,546568.1799,192373.0179
E02006438,532366.7433,142654.9773
E02000547,509937.343,174096.6804
E02000705,529542.5369,169033.9723
E02005091,555548.6161,167659.5627
E02000698,522870.3803,169751.3003
E02006336,520296.5878,164218.7554
E02000948,528894.986,173060.2982
E02000719,539624.2808,185253.5671
E02000244,516099.9491,183280.6658
E02003007,364916.7736,156630.1314
E02004834,449033.9834,129500.6862
E02006676,394346.4546,128844.4674
E02000423,531986.8426,188710.6613
E02000781,545504.6153,185998.1293
E02006637,401429.975,161338.2781
E02000625,529874.3839,176399.4168
E02000134,540283.1196,169966.7393
E02006090,354367.9502,116248.7375
E02006561,489569.169,130052.4267
E02003395,470022.3812,173643.1031
E02004194,276606.6915,56440.1291
E02000620,531014.5731,178298.1024
E02001868,413027.4364,288863.2809
E02003126,250789.1763,59204.8254
E02004678,453517.3826,159440.9824
E02000651,530264.5514,170411.1004
E02000045,528303.5642,191207.4273
E02006450,494781.2937,139980.7558
E02000638,530409.9925,173952.7182
E02005052,631677.6499,142170.4195
E02006809,404667.7023,291824.4339
E02000963,524364.894,182676.5084
E02004397,574859.3371,115762.6104
E02006640,425639.3862,160713.584
E02006535,522017.1792,106060.3753
E02005027,619461.8504,153183.3409
E02000073,547740.0899,176952.1737
E02000874,535171.1271,182402.1756
E02006781,90641.2971,10669.15
E02006836,525164.3226,162321.0181
E02000629,529720.8314,175869.3521
E02000525,509091.5474,177749.9037
E02006890,361173.7457,174523.472
E02000350,534009.6895,186800.3048
E02003376,433648.2086,168196.2365
E02001934,410998.9046,281010.5494
E02004771,471163.6493,107654.9082
E02006116,309678.7747,139780.6422
E02006976,464873.0724,100642.3071
E02003544,466390.0724,99332.2967
E02006931,538031.8297,176935.3292
E02003057,357131.9004,169546.0683
E02003560,437817.5138,114061.9294
E02000180,529734.4863,184469.0727
E02005081,570889.9465,152512.1563
E02000626,531759.928,176237.1202
E02000933,523090.2791,175104.0428
E02006352,498041.1574,151377.1732
E02004393,586266.137,123790.4665
E02003497,528523.0785,106939.1519
E02000018,546760.3373,184232.6747
E02006464,497515.0523,158014.7359
E02003370,466083.0354,175712.7522
E02004679,465811.9727,158606.715
E02000663,537578.1659,175656.3021
E02000369,533289.3452,183686.0931
E02004823,436687.2242,121819.7236
E02003131,250748.9253,57650.6457
E02003211,406072.1569,90521.7905
E02000598,518332.6276,171055.685
E02006418,492535.5015,161915.3268
E02003586,458394.9735,91808.6812
E02003556,444698.662,114769.9188
E02003590,463751.7123,88789.8517
E02004240,417466.2176,93362.5989
E02000578,523513.3005,181953.3843
E02003424,489674.55,181497.2779
E02000573,531778.8605,183406.9787
E02001831,414042.3989,296353.2147
E02003196,400168.0578,95578.0399
E02003111,364955.223,176660.5772
E02004389,548109.3449,100027.1977
E02006639,397360.2852,160556.4114
E02003597,450787.8077,79729.7705
E02000596,526198.3281,177869.5745
E02005066,564127.8956,167805.6739
E02005020,617790.504,160765.3217
E02004283,366681.1122,80563.5458
E02005046,623729.7183,152432.2775
E02000825,533544.7596,177222.3896
E02000173,526729.2047,185031.8507
E02004241,415246.3174,93087.6076
E02005127,590643.2256,162404.7653
E02000721,540681.7518,184784.617
E02005109,616475.7615,135364.6963
E02003458,483434.0569,164911.3479
E02003117,364803.5318,173251.4787
E02003898,235430.2328,59265.4626
E02004698,472132.982,140168.276
E02000959,529268.324,170922.3573
E02003390,470433.0353,176014.6515
W02000102,306601.4953,299511.0723
E02000118,518667.2377,184207.3254
E02003016,360240.8152,177565.0185
E02000611,519816.5279,166874.082
E02000562,532114.2604,185759.2278
E02003594,459842.6451,84793.8812
E02003503,526905.4825,106250.161
E02000055,523219.1387,189187.4288
E02003940,206929.0141,71085.0084
E02000070,548424.8757,177851.3257
E02000156,538324.2544,165991.3894
E02004265,392132.1388,88389.8475
E02007038,412148.6388,290839.7819
E02006110,313816.304,120971.1709
E02000062,523445.6565,186972.0735
E02004173,281430.51,102932.2488
W02000333,327275.73,194619.1095
E02006678,391104.2046,164484.4752
E02006839,487249.4263,137287.5097
E02005000,601231.1247,142046.2145
E02003054,361628.49,170623.2607
E02004137,317703.8335,91121.1436
E02000195,531946.6929,170217.1867
E02006783,539914.1398,171819.397
E02006570,486738.5305,104799.2764
E02003910,182183.3627,44577.2328
E02006391,529267.3344,143643.1715
E02000126,525148.1652,183077.9078
E02000294,535309.5883,195169.9491
E02006592,511074.6451,131220.1284
E02001881,411864.3322,287457.8837
E02004998,602130.8193,144438.1019
E02000871,537812.7656,182586.0894
E02000104,518488.882,186244.9368
E02000012,545721.1211,184883.7464
E02006087,353848.5264,117107.4664
E02000086,545681.6927,173923.7849
E02000875,537421.0795,182125.5039
E02004378,580297.0218,109199.0221
E02000832,534909.7107,175789.4193
E02001955,400517.191,277302.4072
E02003933,207439.4087,86030.1662
E02003186,410600.3332,92569.6875
E02003006,370522.6374,157646.3941
E02004152,292538.2538,93446.394
E02006942,533419.4244,179585.0576
E02006604,539136.1808,138743.3688
E02000614,519566.1923,165863.8733
E02003377,455831.7984,167866.7915
E02000518,506751.8145,180972.6594
E02006663,416354.7949,140954.6096
E02003911,179908.7067,41362.0684
E02004700,479899.3549,136157.9274
E02005159,560265.4463,148293.8154
E02004262,380343.5158,103207.855
E02000882,536173.3403,181627.3084
E02006380,523071.1531,156122.2362
W02000318,319885.3034,209136.4494
E02000253,515468.9132,181743.4584
E02003052,357413.9748,170994.9
E02003426,486958.7375,181211.6575
E02006940,471420.8069,172962.9456
E02006798,536886.1082,177288.2728
E02006599,508257.0227,117246.8263
E02000637,530885.331,174285.8264
E02000856,529115.3986,163870.4509
E02000368,534118.7972,183727.3743
E02002987,366153.0649,167661.6147
E02005121,590685.1231,166190.1989
E02003919,169834.694,42752.4393
E02001937,408796.3149,280636.1726
E02006885,407612.4448,90820.7722
E02000016,544070.8845,184383.5884
E02003492,533641.0886,108490.7959
E02004727,451512.6659,109335.5131
E02000334,541690.2273,176350.9293
E02006971,511693.7566,179096.9106
E02000187,529622.8828,183162.1552
E02000357,536336.0841,185642.2102
E02003094,357203.7284,183705.2493
E02004740,454783.0133,102660.8573
E02004388,541892.2367,101049.0699
E02000199,532788.8636,168855.3574
E02000569,531983.3368,184401.1711
E02004730,456876.8445,107088.5551
E02000422,532678.7747,188890.0767
E02000652,529578.7368,170128.4583
E02000890,534803.5863,180240.3455
E02000540,514663.2478,176022.1903
E02006673,413542.6879,129198.4341
E02003360,485293.5277,167472.4239
E02004682,465632.3989,153800.3102
E02006093,335439.9898,114640.1118
E02000821,533274.7094,178234.1697
E02005061,566000.366,172428.1122
E02003097,372800.5238,182065.5351
E02005118,594251.5348,172412.0769
E02001896,410097.8942,285547.4047
E02001943,408066.2501,279750.2529
E02000749,540810.6834,181291.2893
W02000332,328716.8953,194741.9929
E02000277,535913.0243,199398.7929
E02003326,578164.6549,167943.8283
E02004814,435567.4025,147364.442
E02003232,414452.7184,183610.5247
E02000658,535718.8534,176609.7766
E02006367,513097.8828,155141.7011
E02006681,380536.1559,161145.1012
E02003175,410326.7539,95242.6739
E02004164,295161.4796,119992.571
E02006633,511306.3201,102566.0757
E02003380,450617.2387,167585.4837
E02006075,368562.406,134562.1855
E02000530,511522.2078,177719.7429
E02000630,528939.1245,175684.5619
E02000847,523253.2869,165484.0039
E02000735,541029.591,183325.9982
E02004716,447654.114,119003.1395
E02006973,518054.4261,178032.3841
E02000022,544394.9861,183490.9974
E02007006,368828.2859,90611.5923
E02004756,472681.0698,154474.7435
E02001836,410022.9227,294551.3604
E02006345,493620.4282,155458.0572
E02006617,531049.0007,119405.8886
E02000295,530278.7318,195058.3485
E02003959,206748.6461,53747.1414
E02000850,530122.3674,164827.113
E02000059,521959.7472,188207.7988
E02006953,521846.2469,189967.3947
E02000929,526772.0816,175662.8498
E02000327,543362.9128,177681.3901
E02006056,367049.3142,142069.1207
E02007067,363333.8265,179177.1896
E02000797,515899.9051,173266.4884
E02006950,359374.6893,174024.5219
E02005165,563071.8697,141202.4174
E02003519,529987.1286,104390.8581
E02000731,542322.8936,183716.8
E02003049,362335.6511,171249.5549
E02007027,297348.0252,95686.857
E02004404,554689.8853,134630.3484
E02006395,502449.102,170899.282
E02006887,359612.4092,173035.4328
E02000970,528371.9415,181591.1732
E02000810,534068.8793,179395.8474
E02004689,457646.1913,150457.8867
E02003575,446857.6546,111593.8478
E02000548,508863.2728,173617.1685
E02000201,534356.6653,168444.3303
E02004212,285074.1788,71739.5561
E02006057,350180.4721,139207.2702
E02000468,549599.7672,191508.7081
E02004720,446405.384,114667.4008
E02000211,536112.065,166900.0595
E02003201,404130.7916,93017.5449
E02000232,534712.7739,160292.5132
E02004409,544013.1954,127823.4106
E02004766,467980.0961,108702.3062
E02006059,357003.0136,137102.2545
E02006667,412083.5956,131720.6735
E02000613,518560.2194,166011.1857
E02003069,341064.7803,171954.7414
E02004738,461625.3825,105229.3209
E02000599,520851.6981,170559.8787
E02000313,546925.8671,180497.8626
E02004263,394088.549,95250.6277
E02000149,546378.4777,167809.4612
E02000092,547999.9316,171178.674
E02003569,440512.8138,112706.5925
E02000039,521654.3781,192224.0098
E02000470,554813.245,190788.3754
E02000311,531762.294,192139.681
E02003588,450705.3949,89415.7031
E02006094,353242.776,113431.9115
E02003115,364880.3981,175047.2804
E02000287,528047.6689,196345.6147
E02003138,247963.3906,56538.267
E02006332,508004.2055,163279.2676
E02000839,533492.6743,171897.1482
E02004268,402478.7885,78902.8572
E02003405,471971.8715,170765.291
E02003373,450944.0807,172169.49
E02006607,538464.6326,138125.9976
E02004231,267635.6774,89124.8594
E02000353,533505.7534,186404.8869
E02006389,526149.2172,148121.4838
E02004709,470474.9731,115842.9884
E02003335,576325.6303,166795.4706
E02000314,545499.7528,180081.666
E02000491,551373.85,183214.7032
E02000615,518327.4722,164813.2135
E02005051,630732.8511,142760.5318
E02004681,463875.1094,154278.6477
E02003132,247105.4351,57395.3019
E02003048,359878.651,171481.131
E02006562,502905.154,130240.1343
E02003394,468251.5736,174041.7328
E02000003,548362.0317,188088.2498
E02003929,162556.0601,26975.5191
E02003195,404747.1805,96279.1205
W02000109,306026.5426,261324.7752
E02000639,530060.387,173700.8826
E02000502,509340.1752,186445.2815
E02000791,518199.7107,174477.9644
E02000148,543299.9065,167915.4215
E02003392,472206.5735,174716.7132
E02003092,371515.0296,189625.9473
W02000340,340835.3089,209702.9238
E02005114,604689.7333,120959.7011
E02003060,361921.8767,168626.7207
E02001893,413058.5121,285902.537
E02000519,510389.8325,180820.6317
E02001923,410091.1774,282529.0882
E02000886,536634.5577,181084.2206
E02004813,487638.9609,149466.7151
